file_name	sentence	label
27417424_v0.xml	Based on the domain analysis of the deduced amino acid sequences and the phylogenetic analysis of the catalytic domain sequences, we identified 15 @Gene$ genes from @Species$.	1
27417424_v0.xml	The structures, classifications and expression patterns of the chitinases of @Species$ were further delineated, and with this information, further investigations on the functions of @Gene$ genes in DBM could be facilitated.	1
27417424_v0.xml	Although the diamondback moth (DBM) @Species$, which has a high reproductive potential, short generation time, and characteristic adaptation to adverse environments, has become one of the most serious pests of cruciferous plants worldwide, the information on the @Gene$s of the moth is presently limited.	1
28881445_v0.xml	The expression of @Species$ @Gene$ and UGT genes: tissue specificity and response to insecticides.	1
28881445_v0.xml	The expression of @Species$ P450 and @Gene$ genes: tissue specificity and response to insecticides.	1
28881445_v0.xml	In conclusion, @Gene$ and UGT genes from @Species$ were identified, and different responses to abamectin suggest a different mechanism for insecticide detoxification.	1
28881445_v0.xml	In conclusion, P450 and @Gene$ genes from @Species$ were identified, and different responses to abamectin suggest a different mechanism for insecticide detoxification.	1
27885784_v0.xml	MicroRNA and dsRNA targeting @Gene$ reveal a great potential for pest management of the hemipteran insect @Species$.	1
27885784_v0.xml	RESULTS: The dsRNA for @Species$ @Gene$ (dsNlCHSA) and the microR-2703 (miR-2703) mimic targeting NlCHSA delivered via feeding affected the development of nymphs, reduced their chitin content and led to lethal phenotypes.	1
29087606_v0.xml	Genome-wide identification of @Gene$ and characterization of BmCBP1 in the silkworm, @Species$.	1
29087606_v0.xml	Genome-wide identification of chitin-binding proteins and characterization of @Gene$ in the silkworm, @Species$.	1
29087606_v0.xml	One of these genes, which encodes the cuticle protein @Gene$, was additionally cloned, and its expression and location during the process of development and molting in @Species$ were investigated.	1
29087606_v0.xml	These results provide a genome-level view of the @Gene$ in @Species$ and suggest that BmCBP1 participates in the formation of the new cuticle during molting.	1
29087606_v0.xml	In this report, we conducted a comprehensive genome-wide search for genes encoding proteins with @Gene$-type (ChtBD2) chitin-binding domain (CBD) in the silkworm, @Species$.	1
29066324_v0.xml	Functional analysis by RNAi of an @Gene$ gene in @Species$.	1
29066324_v0.xml	In this study, a @Gene$ gene from @Species$, named HaGdccr, was characterized.	1
28316131_v0.xml	Further, @Gene$ and Bursicon genes are potential targets for RNAi-mediated control of @Species$.	1
28316131_v0.xml	Further, V-ATPase and @Gene$ genes are potential targets for RNAi-mediated control of @Species$.	1
28316131_v0.xml	We evaluated the RNAi of 2 vital genes, @Gene$ (PsBur) and V-ATPase (PsV-ATPase) as potential targets in @Species$ for its control.	1
28316131_v0.xml	We evaluated the RNAi of 2 vital genes, Bursicon (PsBur) and @Gene$ (PsV-ATPase) as potential targets in @Species$ for its control.	1
29107231_v0.xml	Synergist bioassays provided no evidence of a role for @Gene$s in @Species$ resistance to fipronil and the molecular basis of resistance to this compound remains unknown.	1
29107231_v0.xml	We discovered the A301S mutation in the @Gene$ of fiprole resistant rice brown planthopper, @Species$ populations by DNA sequencing and SNP calling via RNASeq.	1
28730637_v0.xml	Identification and functional characterization of an @Gene$ in pea aphid, @Species$.	1
28730637_v0.xml	Further functional analysis using TEVC revealed that @Gene$ is broadly tuned to eight volatiles, which elicit electrophysiological response in @Species$ antennae.	1
28730637_v0.xml	Insect @Gene$ are functionally analyzed via heterologous expression in a @Species$ oocyte system using a two-electrode voltage-clamp (TEVC) electrophysiological recording.	1
29154832_v0.xml	@Gene$ genes in pyrethroid resistant house flies, @Species$.	1
28657684_v0.xml	@Gene$ and cardinal ortholog genes participate in the ommochrome synthesis of @Species$ (Hemiptera: Delphacidae).	1
28657684_v0.xml	karmoisin and @Gene$ ortholog genes participate in the ommochrome synthesis of @Species$ (Hemiptera: Delphacidae).	1
28945006_v0.xml	MicroRNA @Gene$ targets the ecdysone signaling pathway E75 gene to control larval-pupal development in @Species$.	1
28945006_v0.xml	MicroRNA Let-7 targets the ecdysone signaling pathway @Gene$ gene to control larval-pupal development in @Species$.	1
28945006_v0.xml	The Bdo-Let-7 and @Gene$ are also co-expressed in the larval-pupal stages and in different tissues of @Species$.	1
28945006_v0.xml	The @Gene$ and BdE75 are also co-expressed in the larval-pupal stages and in different tissues of @Species$.	1
28945006_v0.xml	Based on these results, we show that Bdo-Let-7 regulates the ecdysone signaling pathway through the exact dose of @Gene$ gene, and is indispensable for normal larval-pupal development in @Species$.	1
28945006_v0.xml	Based on these results, we show that @Gene$ regulates the ecdysone signaling pathway through the exact dose of BdE75 gene, and is indispensable for normal larval-pupal development in @Species$.	1
28945006_v0.xml	In the current study, we address the biological function of a conserved miRNA, @Gene$ in the regulation of BdE75 gene, which belongs to the ecdysone signaling pathway and participates in the larval-pupal development in @Species$.	1
28945006_v0.xml	In the current study, we address the biological function of a conserved miRNA, Bdo-Let-7 in the regulation of @Gene$ gene, which belongs to the ecdysone signaling pathway and participates in the larval-pupal development in @Species$.	1
27016505_v0.xml	@Gene$ knockdown induces supernumerary segment formation in @Species$.	1
27016505_v0.xml	The results obtained also suggest that the gap gene Bm-Kr (@Species$ @Gene$) provides a permissive environment for the progression of segmentation by suppressing the expression Bm-hb, which terminates segmentation.	1
27016505_v0.xml	It appears that Bm-Kr and @Gene$ are involved in segment counting and their interplay contributes to the correct number of segments being formed in @Species$.	1
27016505_v0.xml	It appears that @Gene$ and Bm-hb are involved in segment counting and their interplay contributes to the correct number of segments being formed in @Species$.	1
27016505_v0.xml	The present study showed induction of supernumerary segment formation by the knockdown of @Species$ @Gene$ (Bm-hb), presumably by terminal segment addition, a short/intermediate-like-segmentation mode that is not observed in normal Bombyx embryogenesis.	1
29797766_v0.xml	@Gene$ Orco stimulated by @Species$ is essential for host seeking behavior in small brown planthopper.	1
29797766_v0.xml	RESULTS: Here, we identified the gene that encodes @Gene$ (Orco) and analyzed its expression profiles in @Species$ (RSV)-infected and RSV-free SBPH.	1
29203177_v0.xml	Characterisation, analysis of expression and localisation of the @Gene$ gene repertoire from the perspective of photoperiodism in the aphid @Species$.	1
29203177_v0.xml	Among identified @Gene$ genes in @Species$, arthropsin is absent in most insects sequenced to date (except for dragonflies and two other hemipterans) but also present in a crustacean, an onychophoran and chelicerates.	1
29304134_v0.xml	In the present study, we sequenced the antennae transcriptome of @Species$ using the next-generation sequencing technology, and identified 117 candidate olfactory-related genes, including 29 @Gene$s (OBPs), 15 chemosensory proteins (CSPs), three sensory neuron membrane proteins (SNMPs), 47 odorant receptors (ORs), 14 ionotropic receptors (IRs) and nine gustatory receptors (GRs).	1
29304134_v0.xml	In the present study, we sequenced the antennae transcriptome of @Species$ using the next-generation sequencing technology, and identified 117 candidate olfactory-related genes, including 29 odorant-binding proteins (OBPs), 15 @Gene$s (CSPs), three sensory neuron membrane proteins (SNMPs), 47 odorant receptors (ORs), 14 ionotropic receptors (IRs) and nine gustatory receptors (GRs).	1
29304134_v0.xml	In the present study, we sequenced the antennae transcriptome of @Species$ using the next-generation sequencing technology, and identified 117 candidate olfactory-related genes, including 29 odorant-binding proteins (OBPs), 15 chemosensory proteins (CSPs), three @Gene$s (SNMPs), 47 odorant receptors (ORs), 14 ionotropic receptors (IRs) and nine gustatory receptors (GRs).	1
29304134_v0.xml	In the present study, we sequenced the antennae transcriptome of @Species$ using the next-generation sequencing technology, and identified 117 candidate olfactory-related genes, including 29 odorant-binding proteins (OBPs), 15 chemosensory proteins (CSPs), three sensory neuron membrane proteins (SNMPs), 47 @Gene$s (ORs), 14 ionotropic receptors (IRs) and nine gustatory receptors (GRs).	1
29304134_v0.xml	In the present study, we sequenced the antennae transcriptome of @Species$ using the next-generation sequencing technology, and identified 117 candidate olfactory-related genes, including 29 odorant-binding proteins (OBPs), 15 chemosensory proteins (CSPs), three sensory neuron membrane proteins (SNMPs), 47 odorant receptors (ORs), 14 @Gene$s (IRs) and nine gustatory receptors (GRs).	1
29304134_v0.xml	In the present study, we sequenced the antennae transcriptome of @Species$ using the next-generation sequencing technology, and identified 117 candidate olfactory-related genes, including 29 odorant-binding proteins (OBPs), 15 chemosensory proteins (CSPs), three sensory neuron membrane proteins (SNMPs), 47 odorant receptors (ORs), 14 ionotropic receptors (IRs) and nine @Gene$s (GRs).	1
29236776_v0.xml	An @Gene$ gene (NlAC9) influences growth and fecundity in the brown planthopper, @Species$ (St l) (Hemiptera: Delphacidae).	1
29797492_v0.xml	The regulation of three new members of the @Gene$ CYP6 family and their promoters in the cotton aphid @Species$ by plant allelochemicals.	1
29797492_v0.xml	The regulation of three new members of the cytochrome P450 @Gene$ family and their promoters in the cotton aphid @Species$ by plant allelochemicals.	1
29285882_v0.xml	Systemic RNAi of @Gene$ causes molting defect and developmental abnormalities in @Species$.	1
29285882_v0.xml	RNAi of the @Gene$ gene in @Species$ caused nymphal/nymphal molting defects with incomplete shedding of old cuticles, growth inhibition, as well as bent and wrinkled cuticles of thoraxes and abdominal segments.	1
29322640_v0.xml	We used developmental gene expression in the fruit fly, @Species$, the bumble bee, Bombus terrestris, the harvester ant, Pogonomyrmex barbatus, and the wood ant, Formica exsecta, to compare patterns of @Gene$ gene expression both during development and between alternate caste phenotypes in the polymorphic social insects.	1
29322640_v0.xml	We used developmental gene expression in the fruit fly, Drosophila melanogaster, the bumble bee, @Species$, the harvester ant, Pogonomyrmex barbatus, and the wood ant, Formica exsecta, to compare patterns of @Gene$ gene expression both during development and between alternate caste phenotypes in the polymorphic social insects.	1
29322640_v0.xml	We used developmental gene expression in the fruit fly, Drosophila melanogaster, the bumble bee, Bombus terrestris, the harvester ant, @Species$, and the wood ant, Formica exsecta, to compare patterns of @Gene$ gene expression both during development and between alternate caste phenotypes in the polymorphic social insects.	1
29322640_v0.xml	We used developmental gene expression in the fruit fly, Drosophila melanogaster, the bumble bee, Bombus terrestris, the harvester ant, Pogonomyrmex barbatus, and the wood ant, @Species$, to compare patterns of @Gene$ gene expression both during development and between alternate caste phenotypes in the polymorphic social insects.	1
29465791_v0.xml	Our results demonstrate that @Gene$ is a novel chorion protein essential for egg maturation in @Species$, a hemipteran insect with telotrophic meroistic ovaries.	1
29465791_v0.xml	In this study, we found a novel gene, @Species$ @Gene$ (NlChP), that is involved in chorion formation in the brown planthopper, Nilaparvata lugens.	1
29600519_v0.xml	Transgenic soybean plants expressing @Gene$ dsRNA exhibit enhanced resistance to the soybean pod borer @Species$ (Lepidoptera: Olethreutidae).	1
29778903_v0.xml	@Gene$s regulate the expression of neuropeptide precursor genes related to ecdysis in the hemimetabolous insect @Species$.	1
29778903_v0.xml	Orcokinins regulate the expression of @Gene$ genes related to ecdysis in the hemimetabolous insect @Species$.	1
29778903_v0.xml	In a recent work, we demonstrated that @Gene$s are essential for ecdysis to occur in the kissing bug @Species$.	1
29674165_v0.xml	Identification, expression and function of @Gene$ family genes in @Species$.	1
29381254_v0.xml	Double-stranded RNA targeting @Gene$ reveals a potential target for pest management of @Species$.	1
29381254_v0.xml	In addition, a specific dsRNA of @Gene$ for control of @Species$ was designed and tested.	1
29381254_v0.xml	CONCLUSION: @Gene$ plays important roles mainly in nymph development and uptake of vitellogenin by ovaries in vitellogenesis in @Species$.	1
29381254_v0.xml	However, the sequence and function of @Gene$ in @Species$ are unknown.	1
29284404_v0.xml	RNA-seq and subsequent differential gene expression analysis identified @Gene$ target genes in @Species$.	1
29284404_v0.xml	CONCLUSION: These data suggest diverse but crucial roles for @Gene$ during postembryonic development in the coleopteran model insect, @Species$.	1
29284404_v0.xml	Therefore, we have studied the role of @Gene$ in postembryonic development in @Species$, a model coleopteran insect.	1
29743123_v0.xml	Characterization of three @Gene$ genes from @Species$ and expression during thermal stress and insect development.	1
29743123_v0.xml	In this study, full-length cDNAs of three @Gene$ genes (Lthsc70, Lthsp701, and Lthsp702) were cloned and characterized from @Species$, an important invasive pest of vegetable crops and horticultural crops worldwide.	1
29274206_v0.xml	Comparative analysis of @Gene$s in the ghost moth, @Species$ (Lepidoptera: Hepialidae).	1
29274206_v0.xml	In contrast, no @Species$ @Gene$ orthologues were found in other insects.	1
29274206_v0.xml	Prediction of binding ligands revealed that @Species$, a cold-adapted species, conserved the ability of @Gene$s to combine with Ca2+ to keep its receptors from freezing.	1
29274206_v0.xml	This study examined @Species$ @Gene$s and provides a basis for further studies of their characteristics.	1
29274206_v0.xml	In this study, 32 transcripts encoding @Gene$s (CTLDPs) were identified from the @Species$ transcriptome.	1
29369417_v0.xml	Characterization of @Gene$, an essential gene for embryonic development in @Species$.	1
29287788_v0.xml	@Gene$ plays an important role in reproduction and circadian rhythms in the cricket @Species$.	1
29287788_v0.xml	In the present study, we obtained @Gene$ cDNA (Gb tim2) from the cricket @Species$ and characterized its functional role in embryonic development, egg production, and circadian rhythms.	1
29287788_v0.xml	Gb @Gene$ gave rise to a 1432 amino acid protein, and showed approximately 65% homology to that of @Species$.	1
29493869_v0.xml	Host-mediated RNA interference targeting a @Gene$ gene impaired fecundity in the green peach aphid @Species$.	1
29493869_v0.xml	Transgenic @Species$ expressing dsRNA homologous to the @Gene$ gene was developed.	1
29493869_v0.xml	Decreased expression of the @Gene$ gene resulted in a noticeable decline in aphid fecundity on the transgenic @Species$ plants.	1
29493869_v0.xml	This study demonstrated the potential of @Gene$ dsRNA in developing RNAi-based resistance to @Species$.	1
29493869_v0.xml	A gene encoding @Gene$ in @Species$ has been targeted for RNAi-mediated knockdown.	1
30496804_v0.xml	The @Gene$ channel regulates @Species$ proprioception and gentle-touch response.	1
30496804_v0.xml	These results suggested that @Gene$ is a classical mechanotransduction channel that plays important roles in proprioception and locomotion, and is essential for the survival of @Species$.	1
30496804_v0.xml	We cloned the @Gene$ gene of @Species$ (NlNompC).	1
30230080_v0.xml	The function of @Gene$ in antenna and wing development of the brown planthopper, @Species$.	1
30230080_v0.xml	@Gene$-knockdown also resulted in twisted wings in both long-winged and short-winged @Species$.	1
30230080_v0.xml	This study represents the first report of the characteristics and functions of @Gene$ in @Species$ antenna and wing development and illuminates the function of the plaque organ of N. lugens in host volatile perception.	1
30230080_v0.xml	In the current study, a 3029 bp full-length cDNA of the @Species$ @Gene$ gene (Nlss) was cloned, and it encodes 654 amino acid residues.	1
30423422_v0.xml	Functional characterization of @Gene$s from the scarab beetle @Species$ based on semiochemical-induced expression alteration and gene silencing.	1
30423422_v0.xml	We, therefore, concluded that @Gene$ and HoblOBP9 are essential for @Species$ reception of the plant-derived kairomones (E)-2-hexenol and phenethyl alcohol.	1
30423422_v0.xml	We, therefore, concluded that HoblOBP13 and @Gene$ are essential for @Species$ reception of the plant-derived kairomones (E)-2-hexenol and phenethyl alcohol.	1
30423422_v0.xml	We applied this paradigm in an attempt to identify putative @Gene$s from the scarab beetle @Species$ involved in the reception of plant-derived kairomones.	1
30423422_v0.xml	Twenty-nine @Gene$ genes were identified in the @Species$ transcriptome, 20 of which were enriched in antennae compared with nonolfactory tissues.	1
30367845_v0.xml	In the lepidopteran insect Bombyx mori, although the lack of vasa homolog (BmVLG) protein localization as well as microscopic observation suggested the lack of germplasm, classical embryo manipulation studies and the localization pattern of @Gene$ (one of the four nanos genes in Bombyx) maternal mRNA in the egg raised the possibility that an inheritance mode is operating in @Species$.	1
30367845_v0.xml	In the lepidopteran insect Bombyx mori, although the lack of vasa homolog (BmVLG) protein localization as well as microscopic observation suggested the lack of germplasm, classical embryo manipulation studies and the localization pattern of Bm-nosO (one of the four @Gene$ genes in Bombyx) maternal mRNA in the egg raised the possibility that an inheritance mode is operating in @Species$.	1
30101471_v0.xml	Constitutive overexpression of @Gene$ genes contributes to chlorantraniliprole resistance in @Species$ (Walker).	1
30080999_v0.xml	Hence, we performed a systematic identification and characterisation of the antennal sensilla and two groups of soluble proteins, @Gene$s (OBPs) and chemosensory proteins (CSPs), in the hoverfly @Species$.	1
30080999_v0.xml	Hence, we performed a systematic identification and characterisation of the antennal sensilla and two groups of soluble proteins, odorant-binding proteins (OBPs) and @Gene$s (CSPs), in the hoverfly @Species$.	1
30513306_v0.xml	Thus, @Gene$ that negatively regulated by the 20E signaling pathway was involved in the formation of the endocuticle in @Species$.	1
30513306_v0.xml	In the present study, an endocuticle structural glycoprotein gene, @Gene$, was characterized based on the @Species$ transcriptome.	1
30230097_v0.xml	Multiple functions of @Gene$ in the development and metamorphosis of the red flour beetle, @Species$.	1
30230097_v0.xml	In brief, @Gene$ is broadly involved in the development of wings, eyes and legs through its target genes and has extensive regulatory roles during @Species$ development.	1
30230097_v0.xml	The microRNA @Gene$ is conserved among insects and closely involved in development and immunity, but its functions in vivo are unexplored in the red flour beetle, @Species$.	1
29885052_v0.xml	G119S @Gene$ mutation conferring insecticide resistance detected in the @Species$ in Morocco.	1
29892979_v0.xml	Very similar patterns of @Gene$ expression were also identified in the green peach aphid @Species$, suggesting that germline expression of hb is conserved within the Aphididae.	1
29892979_v0.xml	In this study, we report the expression of both messenger RNA and protein encoded by Aphb, an @Gene$ orthologue in the asexual viviparous pea aphid @Species$, in germ cells as well as in neuroblasts.	1
30270498_v0.xml	Hormonal control and target genes of @Gene$ expression in the honeybee @Species$: a positive loop linking juvenile hormone, ftz-f1, and vitellogenin.	1
30270498_v0.xml	Hormonal control and target genes of ftz-f1 expression in the honeybee @Species$: a positive loop linking @Gene$, ftz-f1, and vitellogenin.	1
30270498_v0.xml	Hormonal control and target genes of ftz-f1 expression in the honeybee @Species$: a positive loop linking juvenile hormone, @Gene$, and vitellogenin.	1
30270498_v0.xml	Hormonal control and target genes of ftz-f1 expression in the honeybee @Species$: a positive loop linking juvenile hormone, ftz-f1, and @Gene$.	1
30270498_v0.xml	In @Species$, the expression of genes like vitellogenin (vg), @Gene$ and juvenile hormone-esterase during late pharate-adult development is known to be hormonally controlled in both queens and workers by increasing juvenile hormone (JH) titres in the presence of declining levels of ecdysteroids.	1
30270498_v0.xml	In @Species$, the expression of genes like vitellogenin (vg), prophenoloxidase and @Gene$ during late pharate-adult development is known to be hormonally controlled in both queens and workers by increasing juvenile hormone (JH) titres in the presence of declining levels of ecdysteroids.	1
30270498_v0.xml	Since Ftz-f1 is known for mediating intracellular JH signalling, we hypothesized that @Gene$ could mediate JH action during the pharate-adult development of @Species$, thus controlling the expression of these genes.	1
30270498_v0.xml	In @Species$, the expression of genes like @Gene$, prophenoloxidase and juvenile hormone-esterase during late pharate-adult development is known to be hormonally controlled in both queens and workers by increasing juvenile hormone (JH) titres in the presence of declining levels of ecdysteroids.	1
30414403_v0.xml	@Gene$ inhibits JAK/STAT signaling and promotes viral replication in @Species$.	1
30414403_v0.xml	WSV181 inhibits @Gene$/STAT signaling and promotes viral replication in @Species$.	1
30414403_v0.xml	WSV181 inhibits JAK/@Gene$ signaling and promotes viral replication in @Species$.	1
30414403_v0.xml	Here, we report the use of the @Species$ model system to investigate the modulation of the JAK/@Gene$ pathway by the white spot syndrome virus (WSSV) protein WSV181.	1
30414403_v0.xml	Here, we report the use of the @Species$ model system to investigate the modulation of the @Gene$/STAT pathway by the white spot syndrome virus (WSSV) protein WSV181.	1
30471178_v0.xml	@Gene$ gene modulates the visual mechanism of host utilization in fruit fly @Species$.	1
30471178_v0.xml	RNAi suppression of @Gene$ eliminated the preference for green, resulting in a significant decrease in the number of eggs laid by @Species$ in green unripe citrus.	1
30471178_v0.xml	CONCLUSION: These results show that the @Gene$ gene modulates the visual mechanism of host utilization in @Species$, providing a genetic basis for visual host location in a non-model insect herbivore.	1
30455105_v0.xml	Environmental dissemination of @Gene$ positive Enterobacteriaceae by @Species$ spp.	1
30182401_v0.xml	@Gene$ knockdown disrupts ovary development in @Species$.	1
30182401_v0.xml	Finally, gene knockdown of @Gene$ in @Species$ led to clearly underdeveloped ovaries in the female adult and reductions in copulation rate and amount of oviposition, indicating its important role in reproduction.	1
30182401_v0.xml	In this study, we identified the @Gene$ gene in the oriental fruit fly, @Species$, investigated the spatiotemporal expressional profile of the gene, and performed a functional analysis using RNA interference.	1
30182401_v0.xml	We identified one transcript for a @Gene$ homologue in the @Species$ transcriptome, which encodes a protein containing the typical 10 Tudor domains and an Adenosine triphosphate (ATP) synthase delta subunit signature.	1
30453026_v0.xml	Clustered @Gene$, miR-13a, miR-13b and miR-71 coordinately target Notch gene to regulate oogenesis of the migratory locust @Species$.	1
30453026_v0.xml	Clustered miR-2, @Gene$, miR-13b and miR-71 coordinately target Notch gene to regulate oogenesis of the migratory locust @Species$.	1
30453026_v0.xml	Clustered miR-2, miR-13a, @Gene$ and miR-71 coordinately target Notch gene to regulate oogenesis of the migratory locust @Species$.	1
30453026_v0.xml	Clustered miR-2, miR-13a, miR-13b and @Gene$ coordinately target Notch gene to regulate oogenesis of the migratory locust @Species$.	1
30453026_v0.xml	Clustered miR-2, miR-13a, miR-13b and miR-71 coordinately target @Gene$ gene to regulate oogenesis of the migratory locust @Species$.	1
29929571_v0.xml	Molecular characterization of @Gene$ and the inhibitory effect of kojic acid on phenoloxidase (PO) activity and on the development of @Species$ (Walker) (Diptera: Tephritidae).	1
29929571_v0.xml	Here, we isolated the 2310-bp full-length cDNA of @Gene$ from @Species$, a destructive horticultural pest.	1
30352205_v0.xml	Here, we have characterized @Gene$ gene from the Indian malaria vector @Species$.	1
30352205_v0.xml	It is a true ortholog of @Species$ @Gene$.	1
30737958_v0.xml	Here, we used well-developed transgenic techniques in @Species$ and demonstrated that cis-regulatory modularity controls tissue-specific expression of the @Gene$ gene.	1
30719783_v0.xml	The midgut @Gene$ gene is associated with toxicity to crystal 2Aa and crystal 1Ca-expressing transgenic rice in @Species$.	1
30719783_v0.xml	In this study, we tested the hypothesis that @Gene$ contributes to the action of Cry1Ab/1Ac, Cry2Aa and Cry1Ca toxins in @Species$.	1
30719783_v0.xml	The full-length @Gene$ transcript was initially cloned from the @Species$ larval midgut and then used to generate double-stranded RNA (dsRNA)-producing bacteria.	1
30719783_v0.xml	These results suggest that the @Gene$ plays a crucial role in mediating Cry2Aa and Cry1Ca toxicity in @Species$.	1
30520231_v0.xml	Disruption of sex-specific @Gene$ exons results in male- and female-specific defects in the black cutworm, @Species$.	1
30520231_v0.xml	RESULTS: In this work, we isolated a @Gene$ homolog, which is alternatively spliced into six female-specific and one male-specific isoforms, from an important agricultural pest, the black cutworm, @Species$.	1
30520231_v0.xml	Studies on the expression of sex-specific @Gene$ mRNA during embryonic development showed that the sixth hour post oviposition is the key stage for sex determination in @Species$.	1
30618850_v0.xml	Genome-Wide Screening and Functional Analysis Reveal That the Specific microRNA @Gene$ Regulates Molting by Targeting Ftz-F1 in @Species$.	1
30618850_v0.xml	Genome-Wide Screening and Functional Analysis Reveal That the Specific microRNA nlu-miR-173 Regulates Molting by Targeting @Gene$ in @Species$.	1
30618850_v0.xml	nlu-miR-173 acts in 20-hydroxyecdysone signaling through its direct target, @Species$ @Gene$(NlFtz-F1), a transcription factor.	1
30682338_v0.xml	Biochemical characterization of three midgut @Gene$s of the Lepidopteran insect @Species$.	1
30682338_v0.xml	In this study, the midgut-expressed @Gene$s (BmCDA6, BmCDA7 and BmCDA8) from @Species$ were cloned, recombinantly expressed and purified and their enzymatic activities toward PM chitin were determined.	1
30688002_v0.xml	CRISPR/Cas9-mediated @Gene$ knockout results in puparium melanism in @Species$.	1
30688002_v0.xml	Our study clearly demonstrates the function of @Gene$ in the puparium coloration and also provides a potentially useful marker gene for functional studies in @Species$ as well as other lepidopteran pests.	1
30688002_v0.xml	To explore the mechanisms that drive pigmentation, we used the clustered regularly interspaced short palindromic repeats (CRISPR)/CRISPR-associated protein 9 (Cas9) genome editing system to target the @Gene$ gene in the non-model insect @Species$.	1
30688002_v0.xml	By directly injecting Cas9 messenger RNA and @Gene$-specific guide RNAs into @Species$ embryos, we successfully induced a typical ebony-deficient phenotype of deep coloration of the puparium and induction of melanin formation during the pupal stage.	1
30578597_v0.xml	Identification and RNAi-based function analysis of @Gene$ family genes in diamondback moth, @Species$.	1
30578597_v0.xml	CONCLUSION: Our results indicated the function of @Species$ @Gene$ family genes during the molting process, and may provide potential targets for RNAi-based management of P. xylostella.	1
30578597_v0.xml	The systematic function analysis of @Gene$ genes have already been well conducted in several insect pests, but still absent in @Species$.	1
30578597_v0.xml	RESULTS: In the present study, 13 full-length @Gene$ transcripts were obtained in @Species$.	1
30610767_v0.xml	Two delta class @Gene$s involved in the detoxification of malathion in @Species$ (Hendel).	1
30610767_v0.xml	RESULTS: Two delta class @Gene$s genes, BdGSTd1 and BdGSTd10, were characterized in @Species$.	1
30610767_v0.xml	RESULTS: Two delta class GSTs genes, @Gene$ and BdGSTd10, were characterized in @Species$.	1
30610767_v0.xml	RESULTS: Two delta class GSTs genes, BdGSTd1 and @Gene$, were characterized in @Species$.	1
30610767_v0.xml	The expression of these two @Gene$s in @Species$ helped the host to endure malathion stress at a concentration of 10  g  mL-1 according to a Cell Counting Kit-8 assay.	1
30610767_v0.xml	CONCLUSION: @Gene$ and BdGSTd10 play important roles in the detoxification of malathion in @Species$.	1
30610767_v0.xml	CONCLUSION: BdGSTd1 and @Gene$ play important roles in the detoxification of malathion in @Species$.	1
30550974_v0.xml	Function and pharmacology of @Gene$ exon 9 splice variants from the diamondback moth @Species$.	1
30550974_v0.xml	As expression pattern and pharmacological properties of exon 9 alternative splices in invertebrate GluCls remain poorly understood, the cDNAs encoding three alternative splice variants (9a, 9b and 9c) of the @Gene$ gene from the diamondback moth @Species$ were constructed and their pharmacological characterizations were examined using electrophysiological studies.	1
30550974_v0.xml	These findings suggest that functionally indistinguishable but pharmacologically distinct @Gene$s could be formed in @Species$ and that the upregulated constitutive expression of the specific variants may contribute to the evolution of insecticide resistance in P. xylostella and other arthropods.	1
30593917_v0.xml	@Gene$ downregulates the expression of BmEm4 in the silkworm, @Species$.	1
30593917_v0.xml	Bmo-miR-79 downregulates the expression of @Gene$ in the silkworm, @Species$.	1
30593917_v0.xml	Taken together, @Gene$ could regulate the expression of BmEm4 mediated by BmAGO2 and further affect its function in the silkworm @Species$.	1
30593917_v0.xml	Taken together, bmo-miR-79 could regulate the expression of BmEm4 mediated by @Gene$ and further affect its function in the silkworm @Species$.	1
30593917_v0.xml	Taken together, bmo-miR-79 could regulate the expression of @Gene$ mediated by BmAGO2 and further affect its function in the silkworm @Species$.	1
30593917_v0.xml	Here, we found that BmEm4, an ortholog of @Gene$ from @Species$, was the target gene of bmo-miR-79, with target sites containing the Brd and K boxes of the BmEm4_3 UTR, which was validated by the dual luciferase reporter (DLR) assay.	1
30536703_v0.xml	@Gene$s of the legume pod borer, @Species$, and their mediation effects on hemolymph trehalose level, larval development, and adult reproduction.	1
30536703_v0.xml	This study predicted two ILP genes of @Gene$ and Mv-ILP2 from transcriptome of @Species$.	1
30536703_v0.xml	This study predicted two ILP genes of Mv-ILP1 and @Gene$ from transcriptome of @Species$.	1
30536703_v0.xml	This study predicted two @Gene$ genes of Mv-ILP1 and Mv-ILP2 from transcriptome of @Species$.	1
30610747_v0.xml	Transcription factors @Gene$ and AhR/ARNT coordinately regulate the expression of multiple GSTs conferring resistance to chlorpyrifos and cypermethrin in @Species$.	1
30610747_v0.xml	Transcription factors CncC/Maf and @Gene$ coordinately regulate the expression of multiple GSTs conferring resistance to chlorpyrifos and cypermethrin in @Species$.	1
30610747_v0.xml	Transcription factors CncC/Maf and AhR/ARNT coordinately regulate the expression of multiple @Gene$s conferring resistance to chlorpyrifos and cypermethrin in @Species$.	1
30610747_v0.xml	CONCLUSION: These results suggest that @Gene$ and AhR/ARNT coordinately regulate the expression of multiple GST genes involved in insecticide resistance in @Species$.	1
30610747_v0.xml	CONCLUSION: These results suggest that CncC/Maf and @Gene$ coordinately regulate the expression of multiple GST genes involved in insecticide resistance in @Species$.	1
30610747_v0.xml	CONCLUSION: These results suggest that CncC/Maf and AhR/ARNT coordinately regulate the expression of multiple @Gene$ genes involved in insecticide resistance in @Species$.	1
30734475_v0.xml	Molecular features and expression profiles of @Gene$s in the brown planthopper, @Species$.	1
